Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Bahamas, The",313,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.704588269,8.902820582,9.296317451,10.25196985,8.98231,9.35375,13.4999,15.0585,15.5447,16.5564,13.4981,10.9445,8.65954,11.3794,13.1308,14.5577,14.1616,12.0886,11.7264,11.4616,12.294,,,19.64387247,22.81913256,25.22515352,26.01200673,26.16409067,25.82350427,26.60975747,25.56704748,23.82476989,23.8814233,23.24531776,24.01986203,26.61739566,27.31385697,28.13506492,29.07305951,29.34543815,32.4880406,39.44508095,42.99740188,45.05289775,46.50170844,55.02544439,59.85816606,63.57730653
Bahrain,419,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07119,3.60019,4.51543,4.39185,8.64224,8.97348,9.00276,7.29113,8.55085,8.61435,13.1518,11.6522,17.8177,26.8403,12.1892,12.0188,,6.993646453,6.724030394,6.197996004,5.860106411,14.1981057,13.67399287,15.38209374,20.84426763,25.71595147,25.7437361,26.07493056,28.3774886,32.44927885,29.39434191,24.1918186,20.25004941,16.34355184,12.56200801,21.36091903,29.70425726,32.80039741,36.2090514,43.94090973,44.39299989,61.85521165
Bangladesh,513,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3424,17.5452,22.0836,25.6955,25.0823,22.7771,21.3785,24.2793,28.5514,30.2711,28.5051,31.7841,36.2289,40.4387,39.4583,37.8532,39.70475603,43.05218056,47.50790493,52.76326704,55.68807256,51.33282627,46.19386689,44.76452825,45.39608954,46.89714074,50.75999527,52.24791124,52.63016531,42.05556878,41.15019357,39.87426998,39.55806648,39.10791449,38.2494399,37.10936356,34.08992602,32.80574197,31.66557485,32.50250429,31.83073063,31.67139365
Barbados,316,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1051,17.1171,16.3175,15.8081,,,,34.20523,33.52252,31.57778,28.50867,35.96842,38.19096,40.8199,41.34348,45.46473,47.79245,50.21649,51.98387,49.41983,53.99419,56.07964,62.63208,70.38182,71.82133,66.30775,43.34607425,40.72842782,34.99798306,34.55798132,39.85241883,46.38503386,47.72580096,48.03393571,48.94495064,47.26679891,49.11329232,51.55335511,53.90041965,62.53029806,69.66720714,75.73951604,83.74254247,94.17252501,98.07104062,105.4827345
Belarus,913,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.638,,10.6894,10.4304,16.1814,12.7007,11.865,11.4182,10.9488,10.2749,7.32668,6.90569,11.09377168,18.34665418,20.80428589,26.02385123,30.57329886,34.94306795,32.0400435,34.45131287,37.33162575,53.73587882
"Congo, Republic of",634,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4411,37.9371,35.0853,34.1654,40.9161,45.8265,50.4796,59.0315,69.9884,64.6387,65.7305,82.5197,126.634,146.369,162.433,195.034,175.765,172.623,167.95,158.584,162.066,159.346,145.846,164.668,,,212.2083558,219.9888618,264.4434136,231.6320983,163.2234242,195.7843951,180.2892774,204.3719854,198.6793854,108.2714755,98.81554424,97.95664526,68.06291631,61.62562444,22.88841015,33.08737936,34.14142353,38.18369252,47.51141426,70.59282148
Costa Rica,238,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52077151,27.59917921,21.47454652,17.44272776,15.85090731,15.79775281,15.29232112,16.236,14.61862783,,16.1167424,20.31068624,19.67681205,21.79788484,,24.0748282,24.75046642,26.67242123,27.68870685,26.08805031,19.2061,21.2312,23.3576,21.6285,24.6989,28.8723,30.7284,33.3428,38.5056,50.7681,57.8705,103.644,101.27,110.252,95.5677,98.178,91.4688,90.1633,86.0543,76.9774,63.92,52.007,41.642,36.864,37.3519,34.5665,41.0785,41.6229,37.6428,,35.65474652,37.63677798,39.75561362,38.98723773,39.99953083,36.5243416,32.47036106,26.85672211,24.15745916,26.54586252,28.40722901,29.83263557,34.29192964,36.04372361,39.26116894,42.37594267
Côte d'Ivoire,662,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6299,48.0257,60.9942,77.9197,84.8966,82.8734,96.8793,95.2031,104.823,97.1685,103.435,109.913,118.441,116.598,116.5,151.419,121.916,107.382,100.779,96.9015,89.8059,98.3958,91.7739,88.9084,79.6571,78.39976273,80.39898594,79.44060948,73.99713035,70.82798064,64.24233721,63.04840135,69.15346071,45.04095393,43.35975392,46.53351724,48.86897116
Croatia,960,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5296,27.9232,33.0756,34.1217,35.199,41.2622,48.4131,48.2109,48.6558,47.424,42.5291,40.68820179,38.27739041,37.06042265,38.86753815,48.02345137,56.9823848,63.71205128,70.67739729,82.18473514,86.52780421,86.67043466
Cyprus,423,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.845456019,4.925106625,5.67916626,4.98074,8.42764,10.5454,15.5982,10.7123,13.5543,15.3584,20.4908,22.4488,22.0422,25.9375,26.1452,26.9815,28.6274,32.6539,33.4088,29.2855,31.9606,35.1547,36.6683,39.1924,35.0848,46.80898232,48.90852717,53.69553227,55.16111173,55.91997275,56.26185778,57.87414411,61.37414666,63.41469148,65.10666734,64.4293434,59.48182482,53.56750255,44.56593348,53.3726863,56.33277539,65.83705083,79.25963593,102.5143098,108.1943933,108.8681855
Czech Republic,935,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71743119,46.1537155,58.36724891,57.97645875,55.22572993,51.66541599,53.43672131,49.11554878,45.41316527,44.50953678,47.04400564,50.59036496,53.85577508,59.24555556,62.95561056,66.5405,70.15007704,63.71925208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3029,16.6073,14.62135097,12.4742518,13.07933354,15.02576263,16.39600549,18.50113313,24.83377003,28.19329574,29.80466142,30.15803113,29.69077537,27.91084793,27.80687188,28.65822771,34.05757062,38.15506224,39.82621652,44.46965846,44.90860217,42.16937824,40.31440638
Ghana,652,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77090725,30.51114073,25.63878777,25.16164668,24.29741009,28.26038756,28.42921151,25.96408487,24.5018,22.5219,28.6751,25.0803,19.6133,16.4653,13.671,10.6501,9.42631,11.1745,9.01619,5.67958,5.04232,7.14457,16.2374,21.2013,30.3547,46.5488,41.3184,42.9051,,27.4283717,34.1220033,51.03674307,76.63765774,75.96768485,63.78334558,71.26955159,65.00417247,87.38165573,111.945356,87.22263727,81.86100096,74.55134822,57.81763417,47.99001493,26.21602867,31.04364384,33.59273212,36.08729399,46.25900625,42.60944159,50.09941974,60.29216945,72.14965564,70.81883524
Greece,174,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.80959494,53.75191424,48.18969913,88.67203219,119.8525495,113.4973282,134.0843023,144.1543493,152.5415733,161.5833233,216.9760766,193.261762,223.4960571,190.7073135,181.001969,190.6887295,218.0579219,205.4525333,209.3218636,194.5416975,189.6199285,164.1272884,148.9460377,117.8742383,121.763341,111.1310282,110.7393316,81.05704985,80.22279718,64.69477411,,,,,,,,,,,,,,,80.37673913,84.52844444,89.7727907,105.9228205,97.81477273,88.08367347,80.54056604,81.79127273,80.27677966,72.98470588,76.72835821,77.81731343,,,,,,,,,,,,,23.58107256,20.1557377,17.41995927,15.13687822,13.73565089,,10.43518519,9.688657407,11.57945946,12.53428571,15.03727273,22.575,21.4379562,16.51428571,18.97869822,21.14918033,23.0284264,25.78272727,24.69496124,24.97202797,26.52242424,21.98271028,22.50769231,24.07976391,,,,22.51883817,22.52622259,26.68141527,29.30988745,33.59068824,40.06060075,46.62126706,47.1419595,52.41272191,57.06911579,59.82138563,73.15453282,74.68279226,79.96771072,100.2884767,98.29561309,98.98994241,101.3354426,99.45167027,97.4246186,98.90648708,104.9346181,107.0810939,104.8629337,101.45608,102.8701811,107.3920157,103.573822,103.102774,109.4156783,126.7448028,146.2498507,172.0961798,159.5646535,177.6771311,180.062965,176.938241
Grenada,328,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.449,73.2004,63.6949,49.6856,45.9726,40.302,35.6657,33.1301,34.5716,26.2269,28.4489,33.9506,49.4168,61.4216,60.099,57.592,54.9458,55.7725,55.1899,48.8526,57.1103,57.5545,51.7491,51.7487,52.6236,49.6807,43.86904663,41.42751967,40.2709263,34.48376113,41.6261354,44.6076609,79.08961867,79.56186794,94.69360684,87.3123513,92.923374,89.05642156,83.91305264,91.09388954,96.93680014,100.6889903,103.3375724,107.5913962,101.3889025,91.42075391
Syria,463,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5251,50.8565,48.1526,39.0156,37.1234,35.8534,46.5092,52.5279,59.4515,54.2937,59.8835,60.454,84.082,100.747,116.335,138.222,128.383,113.636,140.111,206.764,189.7565944,182.4246293,173.6214342,171.9394722,162.9812222,152.6423337,141.4788716,147.6234039,151.2253563,147.697721,152.0944453,144.4899612,132.4270934,133.37035,113.0472106,50.71028784,44.97726846,42.67188358,37.31915911,31.21209538,30.02441131,,,,,
Taiwan Province of China,528,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94783613,23.64150587,23.65727192,26.16591603,30.00794727,29.63826118,32.02730181,33.2924308,33.91378481,33.1197314,32.055375,33.26681342,36.59887286,36.74458343,38.24583921,39.21752945,39.03498707,37.89861717,36.45539226
Tajikistan,923,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3204,73.1208,83.5685,75.8807,79.066,61.8875,44.36763289,41.79637531,35.29060715,34.60285336,29.95495299,36.22013063,36.34185842,35.45507748,32.36607352,29.19435362,28.19406884,34.08334696
Tanzania,738,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7548,76.8797,75.4482,75.2959,72.1659,73.1812,72.2832,70.3867,73.4079,73.1298,77.6711,75.6054,71.9587,73.2913,78.6409,93.2916,72.2721,126.204,85.9312,96.0096,136.94,116.401,128.732,142.155,138.355,115.134,99.0207,78.5338,74.626,75.0096,65.9123,57.9647,58.7598,,56.02294001,55.97257846,42.64753233,28.44738526,21.51509805,24.3591008,27.34262374,27.84242623,29.15085109,30.90097315,33.79500606,36.51632333
Thailand,578,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16442577,8.764925373,9.064168618,10.13644647,10.82582781,,13.20555556,12.69661017,12.80300219,11.73509296,12.97426291,15.08069697,15.8091823,14.99200752,15.11891256,16.79706863,20.0655,23.6726,27.6154,24.6596,18.8503,18.1307,20.2783,21.5343,23.3106,25.2774,29.2462,32.4332,37.3461,38.3887,40.3479,49.2705,52.9989,51.2474,39.576,32.1772,27.3584,23.3901,19.8618,18.0979,14.3171,12.2164,14.77232918,40.36601498,49.51208737,54.42909453,55.31315058,54.90035553,51.00907553,46.38121654,44.95876218,43.04337172,38.48652718,35.07395882,35.11131426,41.45365002,39.16485185,39.36374947,39.98079144,42.0924767,43.33469956,42.72080959
Togo,742,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2485,44.0038,59.3199,89.7472,104.925,92.0781,99.196,108.391,117.668,114.481,122.013,95.4036,95.4794,79.3641,71.6349,69.3255,72.6614,69.829,90.399,122.48,100.475,93.6067,84.302,97.3577,92.8923,103.257,102.7039478,85.20731965,85.03318605,101.9561385,91.74941279,96.78524166,107.7844787,88.47963389,73.4042021,49.9143581,49.31174071,49.0361383,51.2258084,57.5366505,62.2704087
Trinidad and Tobago,369,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56366225,13.83977582,14.5162903,14.18488655,,15.22594648,16.22246199,22.07531675,16.465673,17.87216548,17.54042609,13.97796998,11.71266756,9.674526997,,16.12250306,13.89293765,,9,8,11,16,17,37,46,50,61,58,60,55,62,57,55,53,49,,54.54532737,51.03354861,54.13269572,57.32097658,49.30290141,42.53552622,34.48664571,30.81234012,25.09302238,20.34619227,33.99657566,32.64600358,29.86708636,41.28758175,40.72617376,39.76305232,45.44509972
Tunisia,744,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7561,39.1941,34.1306,33.762,35.0266,30.3921,32.887,,39.1129,36.7226,34.19209,35.12019,38.25625,41.48501,42.28549,45.47578,56.5014,51.49253,55.57506,53.42232,54.85,60.81834,55.52263,59.16054,59.08607,57.69353,55.19896,62.50191,59.63186,61.30566,60.67416,62.47387,61.53846,59.78328,54.10111365,52.42196519,47.95200658,44.80018738,42.0210323,40.54278532,39.21706542,43.067972,47.67635564,46.84039645,51.56056651,55.7068037
India,534,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9991954,27.13277778,26.8015625,25.9378,26.90571429,25.90192308,25.81030928,27.7407767,26.38644068,28.75166667,30.16119403,34.115,36.46,38.69375,36.16648649,35.49433962,33.77056452,35.99348659,,38.50895954,40.27629428,38.7700495,38.14814815,37.55053996,37.16431373,32.69516129,36.66120219,38.60532995,36.2426384,38.60561915,38.34932821,40.85664336,41.25,40.40050063,41.98764739,,,35.8421,39.0676,41.4087,41.9725,47.1218,48.349,75.33224179,77.40538509,76.97819715,73.46440213,69.65384282,65.97664655,67.8180393,68.0898994,70.03924264,73.64899508,78.72846968,82.84996788,84.24303728,83.28859967,80.89367746,77.10831335,74.02651796,74.53613636,72.52660659,67.45763458,69.64284472,69.07252416,67.95973241,68.32626972,69.06997595
"North Macedonia, Republic of",962,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9933,24.6733,30.8549,34.5179,,45.56081304,45.21449984,40.46423622,36.46125514,34.58001664,36.74498121,30.58322234,23.52509085,20.59254779,23.76899454,24.06542169,27.74038074,33.68094209,34.00670408,38.250006,37.95498788
Gabon,646,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6013,16.4738,21.1893,28.3292,35.7819,38.1123,49.3969,67.462,80.136,71.8359,35.7217,28.5197,27.1781,23.8924,25.7992,33.8802,38.0762,78.4759,76.9346,77.5713,61.6509,68.7174,65.5518,64.8216,99.7038,90.8179,79.224,76.2276,98.6604,82.3275,72.49690696,80.97943722,81.07006157,70.24102863,60.3012686,49.32633868,39.59781486,39.69266891,16.93026868,23.09025873,20.50901453,17.85323466,19.69869189,29.23764291,32.16060128,43.99356254
"Gambia, The",648,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.474850587,8.974103476,10.40729058,14.9262,24.1781,22.4634,31.7879,45.3412,61.9214,71.3313,79.561,93.5295,115.508,106.376,136.7,121.377,111.186,112.943,97.6604,118.03,105.49,111.861,114.366,118.724,114.359,119.922,116.614,123.408,124.436,156.014059,152.3894133,135.1199204,135.994901,140.5513121,60.90851124,63.92192129,62.58328556,69.63861404,77.27433679,76.95529302,83.32312476,101.1413661,91.63701497
Georgia,915,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4095,44.0326,42.3359,46.2413,58.8239,54.7815,52.2527,53.2382,49.0143,50.5,40,32,25.5,31.2,41,42.4,36.5,34.9,34.7,35.5,41.49796196
Germany,134,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39344456,29.76341604,31.16761965,32.84562007,35.82691478,38.918424,39.50784262,39.70855809,39.2788183,36.60380676,39.23804697,44.88154173,44.6697976,45.50231966,46.98083002,46.04419102,43.76737462,41.51285087,41.73573866,38.60079972,38.17800789,40.76288073,42.41418191,40.15173536,39.49123581,37.37846597,37.17245282,37.38365599,39.18048114,41.70842689,42.40788905,40.69628321,38.02223688,38.49873951,,,,,,,,,,,,4.169661153,11.95228495,10.00608953,9.326377972,11.28643494,14.43753305,20.67163669,23.90079162,22.55531675,22.24243081,19.79059918,19.93552147,19.34283308,20.10409225,,,,,,,,,,,,17.75375426,16.19407955,16.29719438,18.2089452,20.92112451,21.40700151,20.35801259,19.38970496,18.77430411,18.41816276,18.41029141,18.65463362,17.63091832,18.09289569,18.20275426,18.70782914,19.79852891,22.54669324,22.48633436,20.28112339,18.26954155,18.37773853,18.53730778,18.10153412,19.02321999,24.33429096,,27.00186667,28.38551984,29.2933097,31.25443268,34.86247717,37.7918339,39.37615764,40.09433587,40.68669504,40.53929165,41.59807624,42.03042677,40.64938946,42.24965754,38.89256992,41.52052795,45.11863694,47.42126702,54.82005182,57.5975435,58.77255235,59.38460929,59.96241912,58.75765422,57.58235658,59.21956828,62.9207506,64.68937999,66.90937302,66.33347958,63.54229418,64.92606588,72.43025184,81.00377511,78.31069283,79.51599922,77.05750396,74.47972421,70.98815624
Cabo Verde,624,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2989,48.6308,58.4994,64.2281,75.583,63.9725,58.8719,53.8083,55.152,52.1879,53.8622,54.831,56.3227,71.9424,70.8103,72.9907,75.9142,76.6275,66.1981,84.9156,88.9464,92.7254,83.4558,77.5686,74.9176,,64.98095763,57.42220231,65.17458893,72.42950253,78.81423224,91.11132846,99.98067611,110.3215697,120.5419248
